id,year,imdb_id,title,rating
5620,2014,2234003,Calvary,2
5624,2014,2103281,Dawn of the Planet of the Apes,1
5625,2014,1742334,Sabotage,3
5633,2014,3560546,Dead Girls,3
5642,2014,2975578,The Purge: Anarchy,3
5643,2014,2761578,Wicked Blood,3
5649,2014,1742044,Jersey Boys,2
5650,2014,2872732,Lucy,3
5661,2014,1267297,Hercules,2
5663,2014,2294449,22 Jump St,2
5664,2014,1086772,Blended,3
5668,2014,3307774,Alpha House,2
5671,2014,2015381,Guardians of the Galaxy,3
5674,2014,2980706,Planes: Fire &amp; Rescue,1
5678,2014,3110960,Jimmy's Hall,1
5679,2014,2106361,Into the Storm,3
5680,2014,2800240,Qu'est-ce qu&#39;on a fait au Bon Dieu?,3
5687,2014,1291150,Teenage Mutant Ninja Turtles,3
5689,2014,2751390,Life Of Riley,2
5692,2014,2980648,The Hundred-Foot Journey,3
5693,2014,2369135,Need for Speed,1
5696,2014,0787474,The Boxtrolls,2
5700,2014,0435651,The Giver,3
5701,2014,1626146,Hector and the Search for Happiness,1
5702,2014,1924435,Let's Be Cops,0
5705,2014,2333784,The Expendables 3,0
5709,2014,2247476,When the Game Stands Tall,1
5713,2014,1972571,A Most Wanted Man,2
5717,2014,0458481,Sin City: A Dame to Kill For,1
5719,2014,2835536,The Quiet Roar,3
5720,2014,1605717,Frank,1
5721,2014,2473602,Get On Up,2
5722,2014,1355630,If I Stay,3
5724,2014,2756032,The One I Love,3
5726,2014,3992752,Women Aren't Funny,3
5729,2014,2402157,The November Man,1
5730,2014,3504048,Housebound,3
5733,2014,2870612,As Above So Below,3
5734,2014,1600196,The Drop,1
5737,2014,3014666,Moms' Night Out,3
5745,2014,2800038,Atlas Shrugged: Who Is John Galt?,3
5749,2014,2231489,Saint Seiya: Legend of Sanctuary,2
5753,2014,2141751,God Help the Girl,3
5755,2014,1790864,The Maze Runner,1
5756,2014,3169706,Pride,3
5764,2014,2172584,Maps to the Stars,3
5765,2014,2618500,Lugen,3
5766,2014,2717860,The Riot Club,1
5770,2014,0365907,A Walk Among the Tombstones,1
5780,2014,3729920,The Disappearance of Eleanor Rigby: Them,3
5782,2014,0455944,The Equalizer,1
5790,2014,3013588,Avis de mistral,3
5791,2014,3983072,Ein Geschenk der Gotter,3
5801,2014,2267998,Gone Girl,3
5804,2014,3322940,Annabelle,3
5807,2014,2140619,Two Night Stand,3
5810,2014,3529198,My Little Pony: Equestria Girls - Rainbow Rocks,3
5811,2014,2870708,Wish I Was Here,3
5813,2014,2011159,No Good Deed,3
5817,2014,3125324,Beyond the Lights,3
5818,2014,2582802,Whiplash,1
5826,2014,3097204,The Inbetweeners 2,1
5848,2014,3971202,Le Paradis,0
5831,2014,2034031,Laggies,3
5832,2014,2652092,The Good Lie,3
5835,2014,3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,3
5836,2014,3042408,Who Am I - Kein System ist sicher,2
5837,2014,1679276,"Rico, Oskar und die Tieferschatten",1
5838,2014,1872194,The Judge,2
5839,2014,1698641,"Alexander and the Terrible, Horrible, No Good Very Bad Day",3
5847,2014,3720802,Mange tes morts,0
5850,2014,2262227,The Book of Life,3
5862,2014,2713180,Fury,1
5870,2014,2955096,Happy Christmas,3
5874,2014,2720680,The Salvation,1
5887,2014,2872718,Nightcrawler,3
5892,2014,1971325,Automata,1
5897,2014,2911666,John Wick,1
5899,2014,3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,3
5900,2014,2675914,Kraftidioten,1
5902,2014,0816692,Interstellar,3
6001,2014,2788710,The Interview,1
5906,2014,2245084,Big Hero 6,3
5911,2014,2562232,Birdman,3
5918,2014,2235108,Dear White People,3
5922,2014,1791528,Inherent Vice,1
5924,2014,4114744,Unutursam F&#305;s&#305;lda,2
5927,2014,2452254,Clouds of Sils Maria,3
5931,2014,1951265,The Hunger Games: Mockingjay - Part 1,3
5935,2014,4044364,Citizenfour,1
5936,2014,3630276,Turist,3
5940,2014,2764784,Phoenix,3
5941,2014,2084970,The Imitation Game,2
5942,2014,1100089,Foxcatcher,1
5947,2014,2870756,Magic in the Moonlight,3
5950,2014,1911658,Penguins of Madagascar,0
5953,2014,2465140,The Single Moms Club,3
5956,2014,3921852,Barbie and the Secret Door,3
5957,2014,3334794,About a Girl,3
5959,2014,1020072,Selma,3
5965,2014,1883180,En duva satt p&aring; en gren och funderade p&aring; tillvaron,1
6000,2014,2180411,Into the Woods,3
5970,2014,2980516,The Theory of Everything,3
5971,2014,2305051,Wild,3
5977,2014,1371150,This Is Where I Leave You,2
5978,2014,2802154,Leviathan,3
5981,2014,1204977,Ouija,3
5982,2014,2398231,The Homesman,1
5993,2014,4150316,Frozen in Time,0
5994,2014,2310332,The Hobbit: The Battle of the Five Armies,1
5997,2014,1109624,Paddington,3
6003,2014,1823664,Annie,3
6007,2014,3612616,Mommy,3
6009,2014,2473794,Mr. Turner,1
6010,2014,2170593,St. Vincent,3
6011,2014,2321549,The Babadook,3
6013,2014,1809398,Unbroken,0
6019,2014,1528100,Exodus: Gods and Kings,2
6023,2014,4299406,A Noite da Virada,3
6025,2014,2238050,White Bird in a Blizzard,3
6026,2014,2784678,Top Five,3
6032,2014,3077108,Appropriate Behavior,3
6034,2014,2398249,They Came Together,3
6035,2014,1361318,Good People,3
6036,2014,2326554,A Girl Walks Home Alone at Night,3
6037,2014,1198156,You're Not You,3
6040,2014,4056574,Agatha Raisin: The Quiche of Death,3
6045,2014,2884206,I Origins,3
6050,2014,3576084,Zero Motivation,3
6053,2014,2737050,"Two Days, One NIght",3
6054,2014,2808680,Ei Kiitos,2
6061,2014,1791681,Treehouse,3
6066,2014,3316960,Still Alice,3
6091,2014,2784512,Zombeavers,3
6108,2014,2802144,Kingsman: The Secret Service,3
6103,2014,2436386,Project Almanac,3
6109,2014,3720788,The Disappearance of Eleanor Rigby: Her,3
6117,2014,2937898,A Most Violent Year,3
6118,2014,2179136,American Sniper,1
6124,2014,1684226,The Normal Heart,1
6128,2014,3442006,Cake,3
6139,2014,3479316,Parallels,3
6143,2014,3089326,Magical Girl,3
6198,2014,3655522,Girlhood,3
6158,2014,2093990,El Ni&ntilde;o,1
6159,2014,1126590,Big Eyes,3
6172,2014,2397535,Predestination,3
6178,2014,2920808,God's Pocket,1
6179,2014,3368814,My Father Must Die,3
6180,2014,3570168,Dyke Hard,3
6182,2014,1865505,Song of the Sea,3
6185,2014,1726592,Before I Go to Sleep,3
6188,2014,1638002,"Love, Rosie",3
6191,2014,1121096,Seventh Son,3
6195,2014,2639344,Love Is Strange,2
6196,2014,0900387,Suite francaise,3
6207,2014,1978532,Someone Marry Barry,2
6208,2014,3800012,Near Death Experience,0
6220,2014,2396721,The Scribbler,3
6219,2014,2844798,Feher isten,3
6225,2014,2788716,Welcome to Me,3
6230,2014,2390237,Cuban Fury,1
6247,2014,3284618,Pane e burlesque,3
6252,2014,2474024,The Last Five Years,1
6256,2014,3011894,Relatos salvajes,3
6258,2014,3499048,Gueros,2
6263,2014,3565264,Thegidi,2
6264,2014,3007302,Boy Meets Girl,3
6266,2014,2908856,My Old Lady,3
6268,2014,2955316,Ocho apellidos vascos,1
6304,2014,3398268,Omoide no Mani (When Marnie Was There),3
6305,2014,0903657,Love &amp; Mercy,2
6307,2014,3804984,Mike and I,1
6331,2014,2515030,Escobar: Paradise Lost,2
6341,2014,3139086,Batman: Assault on Arkham,3
6344,2014,1958043,The Houses October Built,0
6348,2014,3263614,"Kumiko, the Treasure Hunter",3
6368,2014,2339741,The Woman in Black 2: Angel of Death,3
6370,2014,3253930,La isla minima,2
6373,2014,3062976,Learning to Drive,3
6385,2014,1969062,Infinitely Polar Bear,3
6400,2014,2123146,Angry Video Game Nerd: The Movie,3
6413,2014,1767372,She's Funny That Way,3
6416,2014,1552224,Outcast,3
6421,2014,2626350,Step Up All In,2
6423,2014,2261331,Black Sea,0
6425,2014,3149038,A Brilliant Young Mind,1
6440,2014,3120408,Tinker Bell and the Legend of the NeverBeast,3
6459,2014,3086442,"Ich seh, Ich seh",0
6476,2014,1605798,Effie Gray,3
6488,2014,2490326,Cooties,1
6490,2014,3661798,Dohee-ya,3
6491,2014,2340650,East Side Sushi,3
6499,2014,3294200,The Falling,3
6501,2014,3328716,Paper Planes,1
6504,2014,3713166,Unfriended,3
6509,2014,3483194,Tu Dors Nicole,3
6513,2014,2088003,Big Game,0
6518,2014,3235888,It Follows,3
6524,2014,2106529,Lust for Love,3
6527,2014,3387648,The Taking of Deborah Logan,3
6528,2014,2535470,Wyrmwood: Road of the Dead,3
6534,2014,3148348,Let Us Prey,3
6545,2014,2752688,Rosewater,1
6551,2014,3598222,Mercenaries,3
6552,2014,2251281,Dark Was the Night,1
6583,2014,3145220,Hits,3
6600,2014,3128900,Miss Meadows,3
6607,2014,2965412,Comet,1
6642,2014,2593224,In the Courtyard,3
6646,2014,2505294,Ask Me Anything,3
6668,2014,1724965,Innocence,3
6672,2014,3344922,Hungry Hearts,2
6673,2014,1791682,While We're Young,3
6690,2014,3395184,Spring,0
6724,2014,3104818,"Like Sunday, Like Rain",3
6731,2014,3717068,Court,1
6740,2014,2870808,Life Partners,3
6743,2014,3003800,Amour fou,2
6747,2014,3569356,Not Cool,3
6765,2014,2494280,Stretch,1
6773,2014,3696086,Golden Era,2
6784,2014,1661820,Cut Bank,3
6813,2014,3529612,River of Fundament,3
6831,2014,2645188,The Quiet Hour,3
6845,2014,3812402,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,3
6860,2014,1706598,Every Secret Thing,3
6864,2014,2274604,Eat with Me,3
6885,2014,3572132,Ju-on: Owari no hajimari,3
6906,2014,3230162,Still the Water,3
6951,2014,2936470,Electricity,3
6957,2014,3726220,Der kleine Drache Kokosnuss,0
6958,2014,3263732,Primero De Enero,3
6989,2014,3021360,Faults,3
6994,2014,2494384,Aloft,3
6996,2014,0443465,Before We Go,3
7007,2014,3283556,Land Ho!,3
7036,2014,2933544,5 Flights Up,3
7064,2014,3748076,The Damned Thing,1
7066,2014,2199436,Sadilishteto,1
7086,2014,1384925,Ardor,0
7133,2014,3318220,Jongens,1
7203,2014,3546114,Anatomy of a Love Seen,3
7208,2014,3139072,Son of Batman,2
7226,2014,4800178,Verden venter,3
7254,2014,2693664,Young Ones,1
7275,2014,3365778,Respire,3
7280,2014,1780798,Clown,3
7314,2014,3386954,The Gabby Douglas Story,1
7537,2014,2929690,Margarita with a Straw,3
7408,2014,3566726,Jane the Virgin,3
7431,2014,2818178,Nar dyrene drommer,1
7428,2014,3060952,Justice League: WAR,3
7429,2014,4211680,I Call It Love,0
8331,2014,2170439,Horrible Bosses 2,1
7459,2014,3457734,Fort Tilden,1
7499,2014,3749900,Gotham,3
7516,2014,2567038,The Frame,3
7575,2014,2316801,La belle et la bete,3
7578,2014,3904770,Ventos de Agosto,3
7594,2014,2872724,Out of the Dark,3
7633,2014,1555440,Girltrash: All Night Long,3
7692,2014,2027231,Perfect Sisters,3
7713,2014,3390572,Haider,2
7730,2014,3104930,Da Sweet Blood of Jesus,3
7764,2014,3666210,H.,1
7776,2014,3062074,Sharknado 2: The Second One,3
7777,2014,1921149,Trash,1
7849,2014,2497980,The Lookalike,3
7880,2014,2428170,Creep,0
7885,2014,2965466,Last Shift,3
8330,2014,1929263,Heaven Is For Real,2
7937,2014,3438514,Sora no Otoshimono Final: Eternal My Master,1
7898,2014,2758904,Search Party,2
7974,2014,1609479,Better Living Through Chemistry,1
8099,2014,2382422,Jacky in the kingdom of women,3
8119,2014,3717532,The Last: Naruto the Movie,2
8122,2014,3595966,Conducta,3
8328,2014,2096672,Dumb and Dumber 2,3
8162,2014,2561546,The Town That Dreaded Sundown,3
8327,2014,2978462,Dolphin Tale 2,3
8236,2014,2692250,Night at the Museum: Secret of the Tomb,1
8316,2014,0829150,Dracula Untold,0
8333,2014,2183034,Earth To Echo,1
8340,2014,1826590,About Last Night,2
8361,2014,2725962,What We Did on Our Holiday,3
8377,2014,2377322,Deliver Us From Evil,2
8531,2014,2474310,Viharsarok,1
8560,2014,3148952,Der Kreis,1
8561,2014,3717242,Out in the Night,3
8605,2014,3958098,Dolares de arena (Sand Dollars),3
8650,2014,1878942,Date and Switch,2
8689,2014,3010990,Extirpador de Idolatrias,3
8702,2014,002180411,Into the Woods,3
8739,2014,2980794,Highway,0
8944,2014,3428912,Happy Valley,1
8957,2014,2751310,Sex Ed,3
9162,2014,2977090,Alex of Venice,3
9415,2014,2446042,Taken 3,1
9506,2014,3840898,The Tempest,3
9522,2014,5825186,Gekijouban Hakuouki: Dainishou shikon soukyou,0
9659,2014,2338151,PK,2
9665,2014,3153524,Awesome Asian Bad Guys,1
10056,2014,4264406,Mass Extinction: Life at the Brink,0
10162,2014,2371399,Moomins on the Riviera,3
10156,2014,3068894,The Red Tent,3
10180,2014,3254796,Big Stone Gap,3
10225,2014,2762970,Cloud 9,3
10255,2014,1821658,The Nut Job,3
10318,2014,3579698,12 Dog Days Till Christmas,3
10401,2014,3468260,JLA Adventures: Trapped in Time,3
10412,2014,2145829,Robot Overlords,1
10591,2014,3625970,Dark Dungeons,3
10633,2014,4180032,Christmas Under Wraps,3
10831,2014,3107288,The Flash,1
10954,2014,3099498,Tusk,0
10968,2014,3854234,"El patr&oacute;n, radiograf&iacute;a de un crimen",1
10970,2014,4003774,Meet the Mormons,3
6148,2015,2224026,Home,3
6048,2015,4216934,Frau Muller muss weg,3
6065,2015,0884732,The Wedding Ringer,3
6084,2015,0470752,Ex Machina,1
6093,2015,4191054,Strange Magic,3
6094,2015,2994832,The Summer of Sangaile,3
6098,2015,3045616,Mortdecai,1
6101,2015,1617661,Jupiter Ascending,3
6105,2015,2279373,The SpongeBob Movie: Sponge Out of Water,2
6107,2015,2570858,The Duke of Burgundy,3
6113,2015,2322441,Fifty Shades of Grey,3
6125,2015,1666801,The DUFF,3
6132,2015,3856042,Bad Hair Day,3
6134,2015,1823672,Chappie,1
6152,2015,1661199,Cinderella,3
6156,2015,4247740,The Three Es,3
6157,2015,2908446,Insurgent,3
6163,2015,3397082,Tod den Hippies!! Es lebe der Punk!,1
6166,2015,2918436,The Lazarus Effect,3
6186,2015,2820852,Furious 7,3
6187,2015,4392438,La Passion d'Augustine,3
6190,2015,2210769,"Liza, the fox fairy",3
6197,2015,3711622,Ghosthunters,3
6217,2015,2395427,Avengers: Age of Ultron,3
6222,2015,4056738,Do You Believe?,3
6223,2015,2273657,True Story,1
6226,2015,3077214,Suffragette,3
6227,2015,3661298,Septembers of Shiraz,3
6229,2015,4145324,Bound,3
6284,2015,2848292,Pitch Perfect 2,3
6237,2015,2935476,Far From the Madding Crowd,3
6242,2015,1392190,Mad Max: Fury Road,3
6283,2015,3480446,Almost Mercy,2
6254,2015,2381941,Focus,1
6255,2015,2096673,Inside Out,3
6259,2015,4000768,L'antiquaire,3
6260,2015,4265878,Dora oder Die sexuellen Neurosen unserer Eltern,3
6261,2015,3707396,Hedi Schneider steckt fest,3
6265,2015,3079380,Spy,3
6267,2015,1964418,Tomorrowland,3
6269,2015,1655441,The Age of Adaline,3
6271,2015,2639254,A Little Chaos,3
6275,2015,1950135,Drunk Wedding,2
6277,2015,4171032,World of Tomorrow,3
6278,2015,3472226,Kung Fury,2
6279,2015,4428814,La loi du march&eacute;,1
6281,2015,2126355,San Andreas,3
6282,2015,4171544,Predator Dark Ages,0
6288,2015,2404425,Woman in Gold,3
6291,2015,3704352,Bessie,3
6292,2015,3195644,Insidious: Chapter 3,3
6294,2015,4714032,Battledream Chronicle,3
6296,2015,4466936,"Un peu, beaucoup, aveuglement!",3
6297,2015,2493486,Last Knights,1
6299,2015,2199571,Run All Night,1
6300,2015,3058674,VANish,1
6303,2015,1674771,Entourage,2
6306,2015,0369610,Jurassic World,3
6316,2015,3877674,Maend &amp; hons,1
6329,2015,2872750,Shaun the Sheep Movie,0
6321,2015,4780834,The Reason I Shop Online,3
6322,2015,1441953,Testament of Youth,3
6328,2015,2515034,The Gunman,1
6325,2015,2561572,Get Hard,1
6330,2015,3430042,The Phoenix Project,0
6334,2015,3019620,Titli,0
6336,2015,4026600,The Four Warriors,1
6338,2015,2293640,Minions,3
6340,2015,1340138,Terminator Genisys,0
6342,2015,3878542,Justice League: Throne of Atlantis,3
6343,2015,4226388,Victoria,0
6350,2015,2637276,Ted 2,1
6354,2015,1014763,Child 44,2
6355,2015,3966404,Mustang,3
6356,2015,3844362,The Overnight,3
6357,2015,3152624,Trainwreck,3
6359,2015,0478970,Ant-Man,2
6361,2015,2555736,The Second Best Exotic Marigold Hotel,3
6364,2015,3205376,Slow West,0
6365,2015,4359416,Taxi,3
6366,2015,1798684,Southpaw,2
6367,2015,2120120,Pixels,1
6369,2015,1731701,Barely Lethal,3
6372,2015,2268016,Magic Mike XXL,3
6375,2015,3715320,Irrational Man,2
6376,2015,4895704,Next Stop L.A.,3
6383,2015,4270516,Grandma,3
6386,2015,3440298,Descendants,3
6388,2015,3622592,Papertowns,2
6389,2015,2381249,Mission: Impossible - Rogue Nation,0
6390,2015,3824458,Tangerine,3
6392,2015,1502712,Fantastic Four,0
6393,2015,3969208,Trust Fund,3
6399,2015,3764966,Teen Beach 2,3
6404,2015,4897214,Timelike,3
6407,2015,1638355,The Man from U.N.C.L.E.,3
6409,2015,3416744,The End of the Tour,1
6410,2015,3623726,Ricki and the Flash,3
6412,2015,3742378,Que Horas Ela Volta?,3
6418,2015,3278330,Il racconto dei racconti,3
6419,2015,3236120,I'll See You in My Dreams,3
6422,2015,2334733,Madame Bovary,2
6424,2015,2140379,Self/less,1
6426,2015,4437640,Batman Unlimited: Animal Instincts,1
6430,2015,3168230,Mr. Holmes,1
6438,2015,3487994,Bloodsucking Bastards,2
6434,2015,1754656,The little prince,3
6435,2015,1398426,Straight Outta Compton,1
6436,2015,2582496,Me and Earl and the Dying Girl,3
6447,2015,3862750,The Perfect Guy,2
6449,2015,2742544,Until Dawn,3
6457,2015,4046784,Maze Runner: The Scorch Trials,3
6487,2015,2510894,Hotel Transylvania 2,3
6472,2015,3316948,American Ultra,1
6466,2015,3659388,The Martian,3
6467,2015,1243974,Aloha,3
6469,2015,3291148,Just Jim,1
6470,2015,3397884,Sicario,0
6475,2015,1596345,Pawn Sacrifice,1
6478,2015,2403021,The Green Inferno,3
6479,2015,3850214,Dope,1
6482,2015,4450396,My Little Pony: Equestria Girls - Friendship Games,3
6486,2015,1355683,Black Mass,1
6489,2015,2118624,The Final Girls,3
6494,2015,2554274,Crimson Peak,3
6495,2015,3480796,Vice,3
6502,2015,3682448,Bridge of Spies,1
6506,2015,2080374,Steve Jobs,3
6508,2015,1051904,Goosebumps,2
6510,2015,3488710,The Walk,1
6519,2015,2379713,Spectre,1
6597,2015,2479478,The Ridiculous 6,2
6521,2015,4298966,The Murder Pact,3
6530,2015,2710826,AfterDeath,3
6532,2015,3430416,Schneider vs. Bax,2
6537,2015,4979652,Wo shi zheng ren,0
6548,2015,2452042,The Peanuts Movie,3
6549,2015,2381111,Brooklyn,3
6557,2015,1976009,Victor Frankenstein,0
6558,2015,1979388,The Good Dinosaur,3
6560,2015,1951266,The Hunger Games: Mockingjay - Part 2,3
6563,2015,2402927,Carol,3
6565,2015,3203606,Trumbo,3
6566,2015,2910904,The Dressmaker,3
6567,2015,1663202,The Revenant,0
6572,2015,2717822,Blackhat,1
6581,2015,3368222,Angry Indian Goddesses,3
6584,2015,3170832,Room,3
6622,2015,1658801,Feeheld,3
6588,2015,3076658,Creed,2
6589,2015,1390411,In the Heart of the Sea,1
6593,2015,4472596,The Hollow,3
6595,2015,2279339,Love the Coopers,3
6596,2015,1524930,Vacation,3
6601,2015,3850590,Krampus,3
6609,2015,1850457,Sisters,3
6610,2015,2488496,Star Wars: The Force Awakens,3
6611,2015,3332064,Pan,1
6612,2015,3707106,By the Sea,3
6613,2015,2131532,Hidden,3
6614,2015,3464902,The Lobster,3
6619,2015,2872462,Mistres America,3
6628,2015,3460252,The Hateful Eight,3
6632,2015,2058673,Point Break,0
6633,2015,3322364,Concussion,1
6634,2015,4767274,Dolly Parton's Coat of Many Colors,3
6635,2015,2446980,Joy,3
6636,2015,4858280,Stitcher,0
6637,2015,2884018,Macbeth,1
6643,2015,2361509,The Intern,3
6644,2015,3268668,Captive,3
6648,2015,1596363,The Big Short,1
6649,2015,3064298,Man Up,3
6651,2015,1528854,Daddy's Home,1
6655,2015,0810819,The Danish Girl,3
6660,2015,4594834,Chi-Raq,3
6661,2015,3478232,Mythica: The Darkspore,3
6665,2015,1870548,This changes everything,3
6667,2015,3717016,After the Ball,3
6671,2015,3569230,Legend,3
6674,2015,3303652,A Sort of Homecoming,3
6715,2015,2978576,Bill,2
6677,2015,2401878,Anamolisa,2
6678,2015,2938956,The Transporter Refueled,3
6683,2015,4576612,Comment c'est loin,1
6684,2015,1618442,The Last Witch Hunter,3
6685,2015,3090670,Advantageous,3
6692,2015,2321502,Uncanny,0
6696,2015,4069042,Anna Unbound,3
6706,2015,2245003,Miss You Already,3
6707,2015,1895587,Spotlight,1
6708,2015,3312830,Youth,1
6712,2015,3715122,L'attesa,3
6716,2015,3757648,Temp&ecirc;te,1
6717,2015,3993894,Queen of Earth,3
6719,2015,4515684,Comoara,1
6723,2015,2537390,Slow Learners,3
6726,2015,4420110,Invisible Sister,3
6732,2015,4319698,Little Big Master,3
6737,2015,3172532,The Diary of a Teenage Girl,3
6752,2015,4093680,Min lilla syster,3
6757,2015,2461340,Till We Meet Again,3
6767,2015,3529656,Meadowland,3
6769,2015,4501454,The Meddler,3
6770,2015,4428788,Marguerite,3
6771,2015,4392726,Office,3
6774,2015,4010918,Throne,3
6775,2015,4691166,7 Letters,3
6777,2015,4263482,The VVitch: A New-England Folktale,3
6786,2015,4466872,Les ogres,3
6787,2015,2726560,The Longest Ride,3
6818,2015,2911674,Tiger House,3
6823,2015,4125300,The Case of Hana and Alice,3
6836,2015,2057392,Eye in the Sky,3
6875,2015,3397918,Harbinger Down,3
6851,2015,3620762,Anguish,3
6855,2015,2631186,Baahubali: The Beginning,1
6866,2015,4439120,Riaru onigokko,3
6868,2015,4485178,Je suis un soldat,3
6887,2015,4062536,Green Room,3
6895,2015,3953626,A Country Called Home,3
6889,2015,2097331,Family Fang,3
6913,2015,2719848,Everest,2
6925,2015,3766394,"Hello, My Name Is Doris",3
6926,2015,3577624,A Perfect Day,2
6928,2015,2262161,Sunset Song,3
6939,2015,3616916,The Wave (B&oslash;lgen),3
6948,2015,1598642,Z for Zachariah,0
6949,2015,3369806,Max,3
6950,2015,3722070,The Lady in the Van,3
6955,2015,3726704,Experimenter,2
6956,2015,3672742,Turbo Kid,1
6959,2015,3775086,They Call Me Jeeg Robot,1
6961,2015,5105218,Halal Love,3
6967,2015,3471098,Maggie's Plan,3
6969,2015,0787524,The Man Who Knew Infinity,0
6974,2015,3756788,Our Little Sister,3
6982,2015,3289728,Equals,3
6985,2015,1172049,Demolition,1
7015,2015,3567288,The Visit,3
7024,2015,3859304,The Bronze,3
7029,2015,3614530,Jem and the Holograms,3
7041,2015,4084744,Battle For Sevastopol,3
7062,2015,2217859,Louder Than Bombs,1
7063,2015,3247714,Survivor,3
7072,2015,3544082,45 Years,3
7089,2015,4005402,The Colony,3
7091,2015,4080768,La belle saison,3
7178,2015,3833474,Never Let Go,1
7102,2015,2625810,Into the Forest,3
7111,2015,3978720,Fourth Man Out,1
7116,2015,3296658,Hrutar,1
7132,2015,4341864,La memoria del agua,2
7197,2015,1837562,A Royal Night Out,3
7219,2015,3422078,Avril et le monde truque,3
7232,2015,0790770,Miles Ahead,0
7253,2015,3532278,brothers of the wind,0
7259,2015,3605262,The Sin Seer,3
7270,2015,4153324,Tjuvheder,3
7305,2015,3685622,600 millas [600 Miles],0
7327,2015,3205394,Roald Dahl's Esio Trot,1
7335,2015,4145304,Unexpected,3
7343,2015,3503460,Embers,1
7347,2015,4291590,Evolution,0
7361,2015,1254322,The Girl King,3
7378,2015,2006295,The 33,3
7538,2015,3043252,Parched,3
7427,2015,3819668,Dragon Ball Z: Resurrection 'F&#39;,1
7441,2015,5005684,Nil Battey Sannata,3
7454,2015,4298958,Sweet Bean,3
7458,2015,2262345,Long Way North,1
7482,2015,3977462,Full Out,3
7484,2015,3817188,"Milyy Khans, dorogoy Pyotr",1
7494,2015,3700804,Already Tomorrow in Hong Kong,2
7502,2015,4060576,Lavalantula,3
7503,2015,2109127,Eaters,1
7511,2015,4899406,Boi Neon,3
7522,2015,6663788,Psychosis,3
7541,2015,4108134,London Spy,1
7558,2015,3727982,Ava's Possession,3
7577,2015,4195368,Birigyaru,3
7672,2015,3391348,The 3Tails Movie: A Mermaid Adventure,3
7686,2015,2582502,Fathers &amp; Daughters,3
7761,2015,3801372,The Steps,3
7862,2015,4731504,Dofus - Livre 1: Julith,3
7832,2015,4425152,Girls Lost,3
7873,2015,4489160,You're My Boss,0
7881,2015,4009278,Intruders,3
7890,2015,2049543,Synchronicity,2
7902,2015,3165612,Sleeping with Other People,3
7916,2015,2948840,Life,3
7922,2015,1365050,Beasts of No Nation,0
7931,2015,3981858,Harter Brocken,3
7947,2015,4308714,Other Halves,3
7993,2015,4503598,Emelie,3
8000,2015,3627488,Burn Burn Burn,3
8006,2015,4341532,Phoenix Incident,1
8036,2015,0420293,The Stanford Prison Experiment,1
8037,2015,2967224,Hot Pursuit,2
8050,2015,3286052,The Blackcoat&#39;s Daughter,3
8079,2015,4085084,Maryland,0
8081,2015,3837248,Love Live! The School Idol Movie,3
8259,2015,2358925,Unfinished Business,2
8227,2015,1727776,Scouts Guide to the Zombie Apocalypse,1
8233,2015,4178092,The Gift,3
8334,2015,2679042,Hitman: Agent 47,0
8352,2015,3899796,Sharknado 3: Oh Hell No!,3
8356,2015,3654680,Vampyres,3
8370,2015,2322517,Mojave,1
8375,2015,2974918,Alvin and the Chipmunks: The Road Chip,1
8509,2015,0462335,High Rise,2
8569,2015,4235644,Shisha no teikoku (Empire of Corpses),1
8606,2015,2935662,Portrait of a Serial Monogamist,3
8614,2015,3896100,Atrapa la bandera [Capture the Flag],1
8643,2015,1727770,Absolutely Anything,3
8675,2015,1178665,A Walk in the Woods,2
8703,2015,001226766,The Great Gilly Hopkins,3
8738,2015,3735246,Bajirao Mastani,2
8770,2015,3450650,Paul Blart: Mall Cop 2,1
8922,2015,4766604,Highway to Hellas,1
9029,2015,4183692,Woodlawn,1
9142,2015,12145728,The Ethicist,3
9180,2015,2400463,The Invitation,3
9193,2015,3118452,Circle,1
9210,2015,3319018,My Name Is Emily,3
9248,2015,4692234,O Desolado,3
9251,2015,3431798,A German Youth,0
9257,2015,2662716,Montanha,1
9261,2015,3977428,John From,3
9486,2015,4794188,Samurai Warrior Queens,3
9551,2015,2888046,Ip Man 3,1
9611,2015,3622332,Sword of Vengeance,0
9942,2015,3508840,The assassin,2
10034,2015,12268798,Aluguel: O Filme,0
10159,2015,4718770,The Wiz Live!,3
10175,2015,3564794,Welcome To Happiness,1
10291,2015,5573580,Cuddler,3
10442,2015,4926026,Cafard,2
10462,2015,5284414,Girls und Panzer: Der Film,3
10504,2015,2933474,Superfast!,3
10530,2015,4382872,Extraction,2
10982,2015,2552394,Barney Thomson,3
6670,2016,2140037,Jane Got a Gun,0
6669,2016,2938496,Vampires In Virginia,3
6680,2016,2304933,The 5th Wave,2
6710,2016,0475290,"Hail, Caesar!",1
6713,2016,1374989,Pride and Prejudice and Zombies,3
6720,2016,3838728,Bang Gang,3
6721,2016,4370784,Les innocentes,3
6722,2016,1431045,Deadpool,1
6741,2016,2948356,Zootopia,3
6755,2016,3882082,The Boy,3
6760,2016,3553442,Whiskey Tango Foxtrot,3
6761,2016,2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",3
